,id,xcenter,ycenter,aperture_sum,aperture_sum_err,total_bkg,total_bkg_err,corrected_sum,corrected_sum_err,magnitudes,magnitudes_err,star_id,plx
8,9,1937.0,1086.0,340451.5184607308,583.4822347787722,340223.189393987,1819.547357362623,228.3290667437832,1910.8124198852527,22.032878998275226,0.03692666780552128,107.0,5.217016266969599
9,10,1292.0,1102.0,340216.2667187109,583.2806075220604,339860.3833058667,1714.514111166933,355.8834128442104,1811.0148824628257,21.551012635411315,0.014989477398551011,108.0,5.323592452342799
10,11,534.0,1150.0,405635.1348650247,636.8949160214753,339179.0724907177,1779.9086293897258,66456.06237430702,1890.425841716626,15.87294548948158,0.004496912541472226,112.0,5.3411540643414
11,12,2853.0,1156.0,517640.83924265363,719.4726114652822,346942.5849915094,3137.8486980643593,170698.25425114424,3219.275584753947,14.848709303268734,0.004496912522457333,114.0,5.4524703630873
12,13,3612.0,1234.0,342816.74563138257,585.5055471365637,342424.4488976083,1908.5027998435821,392.2967337742448,1996.2964916911712,21.445245271551087,0.013729029993068912,130.0,5.9837791003485
13,14,2640.0,1467.0,401185.5436311162,633.3920939647627,342728.7718788166,1965.8293990066045,58456.771752299624,2065.3500358766632,16.01219493223659,0.004496912561716699,156.0,5.423246933217801
14,15,4016.0,1535.0,343032.70825711964,585.6899420961023,342514.7290740952,1970.2749964376972,517.9791830244358,2055.484436783724,21.143501236399093,0.008883369643407066,165.0,5.4941773330398
15,16,733.0,1585.0,1125294.4193315199,1060.7989544124198,339882.5938628501,1847.5771475473744,785411.8254686698,2130.454350091026,13.191538412445457,0.004496912521101423,171.0,5.4279258869765
16,17,1821.0,1591.0,340899.1140513598,583.865664024792,340501.65554669156,1804.8736010544274,397.4585046682623,1896.9627907289819,21.431052516450205,0.01282253110200597,173.0,5.538436153919
17,18,1385.0,1692.0,1595212.060483498,1263.0170442926571,342495.79403733794,7806.106596880966,1252716.2664461602,7907.623679465425,12.684650210305033,0.00449691252110292,186.0,5.288666627082
18,19,2293.0,1803.0,486826.7199617567,697.7296896354355,341182.3463305435,1975.9940930404694,145644.3736312132,2095.56182813335,15.021047721889168,0.004496912522185226,210.0,5.2277047389662
19,20,2030.0,1879.0,341953.87640242337,584.7682240548895,340965.3196731929,1936.8835438713372,988.5567292304477,2023.2329916210588,20.441778010299494,0.004950611103944487,221.0,5.2459994999267
20,21,1109.0,1975.0,339886.0427635439,582.9974631143084,339837.44111195276,1808.8177565537355,48.601651591132395,1900.4493464498885,23.71265443268544,0.8045647975189227,234.0,5.0897708439824
21,22,1236.0,1991.0,342623.4169403458,585.3404284159815,340057.8040129879,1801.9761139882041,2565.612927357899,1894.6612711833834,19.406304164159437,0.004506115110214816,236.0,5.4557877616812
22,23,986.0,1993.0,381315.9541731728,617.5078565444154,339906.13853218715,1857.9061790741166,41409.815640985675,1957.8384313154806,16.386523759671725,0.004496912666042704,237.0,5.3957381862409
23,24,3622.0,2165.0,875402.3558907132,935.629387218152,343664.3035206396,2149.7034490489045,531738.0523700735,2344.4887009919603,13.615037650886281,0.004496912521107742,260.0,5.4117969249623
24,25,2038.0,2401.0,382585.4341042271,618.5349097112997,342077.5394369555,1921.4065728974285,40507.89466727158,2018.5114943702963,16.410432822144017,0.004496912689351743,285.0,5.3083749917892
25,26,1448.0,2450.0,342340.58373153734,585.098780063963,341235.700849344,1873.9887061868885,1104.882882193313,1963.2050971175543,20.32099138927787,0.004775819047882002,292.0,5.2780765717955
26,27,1713.0,2549.0,347085.24661116267,589.1394121925239,341697.3069899015,1981.755663868824,5387.939621261146,2067.472069527111,18.600725201539014,0.00449747644013808,307.0,5.5323319014874
27,28,2230.0,2587.0,456035.08621545974,675.3036978009469,341610.35604328074,2017.8415279961475,114424.730172179,2127.8438655995087,15.282982259725271,0.004496912524036769,313.0,5.3769649697637
28,29,419.0,2619.0,545832.0841283668,738.8044946267793,339407.60177369294,1881.173852649154,206424.48235467385,2021.0510001411621,14.642378991674168,0.0044969125213502265,317.0,5.4180127623563
29,30,1557.0,2816.0,343874.48808658274,586.4081244617853,342946.8747094076,1910.616294068534,927.6133771751192,1998.5817750582455,20.51086449467204,0.005061326727634817,340.0,5.3608009173477
30,31,2809.0,2854.0,608099.2511840301,779.8071881792989,342430.9777509949,1932.2192027538165,265668.2734330352,2083.643515150012,14.36843276891235,0.004496912521197001,348.0,5.3836619860191
31,32,1424.0,3390.0,456413.49832740356,675.5838205164121,341027.72976889065,1790.3067210593615,115385.76855851291,1913.533813135758,15.273901384320709,0.004496912523396874,437.0,5.3047981771559
32,33,3871.0,3605.0,343036.16841985576,585.6928951711374,351981.4202303977,77299.8586289271,-8945.251810541959,77302.07746380151,,0.004599511106145168,467.0,5.5638823552617005
33,34,3844.0,3618.0,435073.3075329743,659.6008697904538,342292.8252292344,2077.0517619122793,92780.48230373987,2179.2699073522826,15.510640437686245,0.004496912528226184,470.0,5.5101825420502
34,35,3160.0,3785.0,343986.21000252134,586.5033768164441,342123.57056653925,2123.8852815286677,1862.6394359820988,2203.3780656326776,19.753960018072473,0.004541536567948024,486.0,5.4630282273398
35,36,847.0,554.0,413997.0088659131,643.4259939606917,339608.1805271992,1756.7535148235538,74388.82833871391,1870.8767788256964,15.750512706158034,0.004496912533809205,33.0,5.0095
36,37,3661.0,1925.0,362607.2500133038,602.1687891732139,343035.98072028765,1991.029973953247,19571.269293016172,2080.097980344821,17.2002345204166,0.004496915800142408,228.0,5.6084
37,38,1944.0,2813.0,763957.9507120161,874.0468822489612,341926.96912337607,1828.678057050948,422030.98158864,2026.8254460384,13.865921167193116,0.004496912521114495,339.0,5.2245
38,39,2043.0,3073.0,706596.658855694,840.593039608259,341608.78329657216,1826.247186761616,364987.87555912184,2010.4167342599815,14.0235859072339,0.004496912521125419,381.0,5.2046
39,40,439.0,3863.0,828324.6921249479,910.1234499205956,339727.5609631304,1976.9266607007637,488597.1311618175,2176.3647938442764,13.706904720551938,0.004496912521109338,493.0,5.3751
40,41,745.0,3871.0,576714.0075224614,759.4168863381819,340416.290576145,1923.6711623924084,236297.71694631636,2068.1452435154883,14.495633188174457,0.004496912521252635,496.0,5.4362
0,1,3534.0,2262.0,185673.86798151064,430.89890777368555,93857.42632731855,709.5501961749673,91816.4416541921,830.141764768217,12.736113114995575,0.004496912606613279,270.0,5.4258447984907
1,2,1777.0,2369.0,239118.01636918873,488.99694743754293,93827.3715426415,668.2642269484023,145290.64482654724,828.0670815955558,12.237820131061158,0.004496912605706226,281.0,5.4201317272865
2,3,3517.0,3150.0,153374.24925966107,391.6302459527057,93843.27516869326,717.1858212820188,59530.97409096781,817.1473256353107,13.20655678701957,0.00449691261144645,389.0,5.3832482238257
3,4,3331.0,3734.0,165426.31995986594,406.72634439611477,93872.15465738703,759.8500808308194,71554.16530247891,861.8575662860017,13.00682695935918,0.004496912608685686,480.0,5.3471893941841
4,5,655.0,3887.0,304720.13212929486,552.0146110190317,93760.95365604493,848.8856944464217,210959.17847324992,1012.5843436545305,11.832918195335132,0.004496912605592693,498.0,5.3963203082118
5,6,938.0,983.0,2022187.2910905292,1422.0363205281355,95262.93487954812,1141.1517685026788,1926924.356210981,1823.2977419110653,9.431252593620732,0.004496912605535159,525.0,5.487587613506
6,7,2713.0,3313.0,1929837.486542362,1389.185907129473,95587.98723152513,1204.9326198241642,1834249.499310837,1838.9399399881065,9.484768236186737,0.004496912605535165,527.0,5.4520304945144
7,8,2941.0,1379.0,958803.1173872664,979.1849270922447,94655.05761578529,734.0172780348242,864148.0597714811,1223.7583445673813,10.301943861224967,0.0044969126055354304,528.0,5.403336785707
8,9,1532.0,2943.0,1788149.332534282,1337.2170027722357,95129.90060493487,1076.9980133722593,1693019.431929347,1716.9956416109374,9.571759402111123,0.004496912605535172,530.0,5.3559518861187
9,10,2958.0,2339.0,2847344.4389644517,1687.4076139713004,96373.03949261415,1468.8703366420364,2750971.3994718376,2237.1688629951936,9.04469907102878,0.004496912605535142,531.0,5.3836322187249
10,11,3053.0,2042.0,995147.2098826711,997.5706563208144,94664.6902452991,749.1117083471809,900482.519637372,1247.523773695384,10.257226042637926,0.004496912605535395,532.0,5.4102580931813
11,12,1766.0,2194.0,861292.9575372967,928.0587046415319,94356.5182621408,734.9004803195163,766936.4392751559,1183.7954532919841,10.431515827198975,0.004496912605535582,533.0,5.4151970048977
12,13,1908.0,2234.0,1857594.8734302763,1362.9361259566167,101874.4818067114,49500.89393244093,1755720.391623565,49519.65362352815,9.532275876107011,0.004496912605563826,534.0,5.4105655688551
13,14,2932.0,1149.0,1640038.667336023,1280.6399434774555,95186.8399649313,1029.9365472661716,1544851.8273710916,1643.4135073755795,9.67119718188704,0.004496912605535185,526.0,5.513
