,id,xcenter,ycenter,aperture_sum,aperture_sum_err,total_bkg,total_bkg_err,corrected_sum,corrected_sum_err,inst_magnitudes,inst_magnitudes_err,star_id,plx,magnitudes,magnitudes_err
3,4,2841.0,1906.0,1226324.745221584,1107.395479922206,103067.50254700985,927.8452090672658,1123257.2426745743,1444.7219389699912,-15.126198068927092,1.1450535900498394e-09,539.0,5.3784409046191,6.7405692349883815,0.05400000000074763
4,5,2526.0,1758.0,2130561.2946399236,1459.644233936048,104012.92988833315,1372.4011497178453,2026548.3647515904,2003.5084740049433,-15.766892432227452,4.878398099992743e-10,540.0,5.421853012509501,6.099874871688021,0.05400000000074762
5,6,2655.0,2041.0,268525.062823016,518.1940395569864,102078.62039297677,747.3334397965278,166446.44243003926,909.4131805018542,-13.053186292821318,3.282556500609344e-08,542.0,5.3780214749562,8.813581011094156,0.054000000000757595
0,1,3571.0,268.0,1178002.0785019333,1085.3580402630575,434043.3286813484,3837.7135008062837,743958.7498205849,3988.2385823612017,-14.678872139866222,7.205820154903719e-09,0.0,5.3890364338391,10.46229412565923,0.0010000000009927432
1,2,210.0,338.0,555630.0018223014,745.4059311541679,429633.86204518285,2076.526219595267,125996.13977711857,2206.2618028843317,-12.750893098921335,1.3897688298140581e-07,9.0,5.3643876412787,12.390273166604118,0.0010000000106240683
2,3,3458.0,392.0,732275.6306293812,855.731050940491,432646.4474182552,2453.190918687854,299629.18321112596,2598.1572922123623,-13.691460275992481,2.8939912846201884e-08,17.0,5.4193228558734,11.449705989532971,0.0010000000013855408
3,4,4038.0,467.0,433565.33746309945,658.4567847276818,432520.24396293407,2240.4139469257143,1045.0935001653852,2335.17022739953,-7.547887866762126,0.0021380027107161317,24.0,5.3701870655123,17.593278398763324,0.0023603083681932517
4,5,3372.0,656.0,448100.69930005976,669.4032411805946,432206.4380372123,2359.217203722927,15894.26126284746,2452.3471437880307,-10.503100868701122,9.707362598673748e-06,47.0,5.4098873660766,14.63806539682433,0.0010000471163011196
5,6,3150.0,669.0,433909.2926034321,658.7179162131058,433129.3740677246,5571.209776696532,779.9185357074603,5610.016726276237,-7.230123104994172,0.00922286118654453,49.0,5.5274038841671,17.91104316053128,0.009276915892051795
6,7,3748.0,699.0,555780.0667630848,745.5065837143247,432410.3670315714,2454.3189565734156,123369.69973151345,2565.0461217991815,-12.728021269274217,1.685303656694393e-07,55.0,5.398444417755299,12.413144996251235,0.0010000000151680233
7,8,613.0,820.0,443836.4339754656,666.2105025049204,429698.2346998947,2216.4669953762977,14138.199275570922,2314.4248476112357,-10.37598524669255,1.1578568941561985e-05,73.0,5.4647587695276,14.765181018832902,0.0010000670303496146
8,9,1937.0,1086.0,430426.73292862496,656.0691521580416,429649.0322214362,2111.8442715050833,777.7007071887492,2211.4052002069197,-7.227031234683786,0.003656312765797839,107.0,5.217016266969599,17.914135030841667,0.003790596660589175
9,10,1292.0,1102.0,429737.2043340757,655.5434425683767,429232.9189501726,2106.300491537488,504.2853839030722,2205.955340832054,-6.7566909521139165,0.008674490071627983,108.0,5.323592452342799,18.384475313411535,0.008731940105423651
10,11,534.0,1150.0,539299.5750794358,734.3701891569174,429107.03086683917,2199.0106003564006,110192.54421259667,2318.393235670382,-12.605380526287846,1.9093374017078544e-07,112.0,5.3411540643414,12.535785739237607,0.0010000000191946277
11,12,2853.0,1156.0,674609.8725662364,821.3463794486281,437592.6752396475,5231.098239806512,237017.1973265889,5295.186367781605,-13.436949645964923,9.425871898849823e-08,114.0,5.4524703630873,11.70421661956053,0.0010000000054091343
12,13,3612.0,1234.0,432399.87856959365,657.571196402683,431973.3802954843,2301.8192623258997,426.4982741093263,2393.903046230779,-6.574793195169684,0.013160488233991545,130.0,5.9837791003485,18.56637307035577,0.013198426063700303
13,14,2640.0,1467.0,531396.6724295964,728.9695978992513,431402.07261167996,2290.932296171254,99994.59981791646,2404.114693666234,-12.499941366684828,2.404374367842272e-07,156.0,5.423246933217801,12.641224898840624,0.0010000000298718615
14,15,4016.0,1535.0,433206.0434127778,658.183898159926,432276.7353514715,2283.124697022914,929.3080613063066,2376.1027810162104,-7.420399261161973,0.002751349829325823,165.0,5.4941773330398,17.72076700436348,0.002927443575077887
15,16,733.0,1585.0,1300683.5495806285,1140.475138540389,429568.30430500105,2284.7454223121017,871115.2452756275,2553.57498155132,-14.85018903584403,3.3650954397187146e-09,171.0,5.4279258869765,10.290977229681422,0.0010000000009724433
16,17,1821.0,1591.0,430928.20969354245,656.4512231274878,429560.061002618,2264.2956180892584,1368.1486909244559,2357.5332138580343,-7.8403332480999,0.0012594798434112894,173.0,5.538436153919,17.300833017425553,0.0016081944776341226
17,18,1385.0,1692.0,1783864.1248796138,1335.6137617310887,432891.9294415646,13477.981998544246,1350972.1954380493,13543.997300413503,-15.326616027084889,7.420856556752729e-09,186.0,5.288666627082,9.814550238440564,0.001000000000994316
18,19,2293.0,1803.0,635051.7737826953,796.901357281024,430076.32137554174,2278.0585812462296,204975.45240715356,2413.4213624698696,-13.279254634072819,5.7441985805424516e-08,210.0,5.2277047389662,11.861911631452633,0.0010000000026165721
19,20,2030.0,1879.0,431721.4321743491,657.0551203792435,429540.1761266632,2136.982357210116,2181.2560476858635,2235.7135385026154,-8.34676662104233,0.0004698972029297362,221.0,5.2459994999267,16.79439964448312,0.0011048997163791618
20,21,1109.0,1975.0,429019.5607437308,654.9958476563828,428587.9970436511,2123.279397493261,431.5637000796851,2222.011467177082,-6.587612269834419,0.011930440523955907,234.0,5.0897708439824,18.553553995691033,0.011972276771674754
21,22,1236.0,1991.0,435660.2886898604,660.0456716432897,428685.3537302593,2180.9882018049047,6974.934959601087,2278.6772094939715,-9.608850405556543,4.683844670965457e-05,236.0,5.4557877616812,15.532315859968909,0.0010010963200530385
22,23,986.0,1993.0,506749.8684910472,711.8636581511433,428528.3010884917,2046.489803580183,78221.56740255549,2166.7649581701253,-12.233316285223502,3.5412678383910576e-07,237.0,5.3957381862409,12.90784998030195,0.001000000063669669
23,24,3622.0,2165.0,1056264.728272359,1027.7474062126007,432379.22221663996,2265.7150601183744,623885.506055719,2487.9166916566837,-14.48776224083044,6.391842148041739e-09,260.0,5.4117969249623,10.653404024695012,0.0010000000009872093
24,25,2038.0,2401.0,507091.61078444443,712.1036514520981,430295.5608834591,2243.8626277038807,76796.04990098532,2354.147638194677,-12.213347205341677,3.9916819616786246e-07,285.0,5.3083749917892,12.927819060183776,0.0010000000806344026
25,26,1448.0,2450.0,430132.790804953,655.8450964783752,428976.974003842,2295.828087951009,1155.8168011110392,2387.668193028402,-7.657222507850529,0.0017872938780275232,292.0,5.2780765717955,17.483943757674922,0.0020480281756773333
26,27,1713.0,2549.0,444171.33806525264,666.461805498677,429559.0437003591,2304.986043807144,14612.294364893518,2399.4024256748316,-10.411796031242462,1.123741108847261e-05,307.0,5.5323319014874,14.72937023428299,0.0010000631386775207
27,28,2230.0,2587.0,603783.4325252924,777.0350253110904,429683.74689322,2573.486513379343,174099.6856320724,2688.2366460387325,-13.101994967305398,8.868936046993343e-08,313.0,5.3769649697637,12.039171298220054,0.0010000000048996827
28,29,419.0,2619.0,710810.5808397281,843.0958316786073,428367.556497026,2158.0701294277296,282443.0243427021,2316.9111473947505,-13.627327132962488,2.9043414479747094e-08,317.0,5.4180127623563,11.513839132562964,0.0010000000013885412
29,30,1557.0,2816.0,431731.4808042751,657.0627678164168,430231.2082403718,2215.165537388957,1500.2725639033015,2310.5605031866785,-7.940425418048765,0.0010265426806594998,340.0,5.3608009173477,17.200740847476688,0.0014331049777141778
30,31,2809.0,2854.0,779635.9137816828,882.9699382570336,430635.51258140965,2299.1775003575126,349000.4012002732,2462.895265742303,-13.85706481552807,2.0220602484431177e-08,348.0,5.3836619860191,11.284101449997383,0.0010000000011712177
31,32,1424.0,3390.0,603133.7015425038,776.6168300821926,428883.67932354735,2196.2889506931906,174250.02221895644,2329.5533597030803,-13.102932105369444,7.672324771624843e-08,437.0,5.3047981771559,12.038234160156009,0.0010000000039100097
32,33,3871.0,3605.0,433685.49423899944,658.5480190134332,447044.6701673546,125679.75213972799,-13359.175928355136,125681.47748732433,,0.0007042258120031087,467.0,5.5638823552617005,,0.001223083805887806
33,34,3844.0,3618.0,574783.147569443,758.1445437572544,431838.5898180226,2679.1071333816453,142944.55775142036,2784.31287418733,-12.887919063391724,1.3626451813583588e-07,470.0,5.5101825420502,12.253247202133728,0.0010000000102507907
34,35,3160.0,3785.0,435148.4440154659,659.6578236552431,430832.3905250161,2564.2854238185946,4316.053490449791,2647.7741933779175,-9.087717046041563,0.00014213705345863254,486.0,5.4630282273398,16.053449219483888,0.0010100509610408105
35,36,847.0,554.0,551464.0419917643,742.6062495711082,429804.24877838703,2203.373140689639,121659.7932133773,2325.1488638396017,-12.712867684879864,1.5709292104284337e-07,33.0,5.0095,12.428298580645588,0.0010000000133058742
36,37,3661.0,1925.0,476032.0810798392,689.9507800558039,431467.9605436639,2269.3510138658676,44564.120536175324,2371.916124788913,-11.62246335057735,1.1943418409946391e-06,228.0,5.6084,13.518702914948102,0.001000000714192743
37,38,1944.0,2813.0,983164.0587877096,991.5462977114004,429892.9348010897,2230.386115520426,553271.1239866199,2440.857694502381,-14.357345010884545,7.97382043567564e-09,339.0,5.2245,10.783821254640907,0.0010000000009985723
38,39,2043.0,3073.0,921710.0283004397,960.0573062297157,429524.4475383411,2151.256170101503,492185.5807620986,2355.7616901216566,-14.23032221578194,9.724641103991448e-09,381.0,5.2046,10.910844049743513,0.0010000000010140658
39,40,439.0,3863.0,1076592.2400881145,1037.589632722787,428967.3246593813,2105.8657573833298,647624.9154287332,2347.6078961473686,-14.528308871455133,5.597298452046717e-09,493.0,5.3751,10.61285739407032,0.0010000000009824463
40,41,745.0,3871.0,741986.2865701462,861.3862561786888,429293.57480518485,2029.3323492278025,312692.71176496136,2204.580700712943,-13.737794397086008,2.2547089228933863e-08,496.0,5.4362,11.403371868439445,0.001000000001220967
0,1,3534.0,2262.0,165887.44829168066,407.29282794298905,94571.3729239599,573.3908099538302,71316.07536772075,703.3238717925808,-12.132968588184799,1.3828672378529004e-07,270.0,5.4258447984907,9.862696791947673,0.001000008102432195
1,2,1777.0,2369.0,203494.00091844372,451.1030935434196,94584.80081531552,606.6173721823578,108909.2001031282,755.9620607132824,-12.592661420814014,6.373395414527719e-08,281.0,5.4201317272865,9.403003959318458,0.0010000080949016555
2,3,3517.0,3150.0,142646.9145855399,377.68626458175834,94470.63638124475,572.6165752467372,48176.278204295144,685.9567455029684,-11.707083115257383,2.955495068173545e-07,389.0,5.3832482238257,10.288582264875089,0.0010000081365450645
3,4,3331.0,3734.0,151406.66311475716,389.11009178289777,94515.46341004968,617.67952715495,56891.199704707484,730.0237405685227,-11.887612730343173,2.2555206079048231e-07,480.0,5.3471893941841,10.108052649789299,0.001000008118307323
4,5,655.0,3887.0,242156.78091931134,492.0942797041944,94416.53429360394,666.9133617463982,147740.2466257074,828.8125313926378,-12.923747049154793,3.7971580086439794e-08,498.0,5.3963203082118,9.07191833097768,0.001000008093591578
5,6,938.0,983.0,1321742.9730614955,1149.67081328946,95772.53864521651,995.6103746209775,1225970.434416279,1520.84943271271,-15.221199992085905,1.0118735096610773e-09,525.0,5.487587613506,6.774465388046567,0.0010000080928711753
6,7,2713.0,3313.0,1164930.4704206095,1079.319444932244,95661.67951115525,881.6795303448451,1069268.7909094542,1393.6603813117292,-15.07271722779109,1.2189423664124583e-09,527.0,5.4520304945144,6.922948152341382,0.0010000080928714062
7,8,2941.0,1379.0,645031.9456491852,803.1388068763553,95234.67730814336,649.3539650789882,549797.2683410419,1032.8080727195054,-14.350506444319011,3.4167599545304803e-09,528.0,5.403336785707,7.645158935813461,0.0010000080928765005
8,9,1532.0,2943.0,1120490.7244728205,1058.5323462849412,95386.60718735143,860.0300973037181,1025104.1172854691,1363.870410412861,-15.026919944616395,1.2978878045024413e-09,530.0,5.3559518861187,6.968745435516077,0.0010000080928715056
9,10,2958.0,2339.0,1754076.222255696,1324.4154233259453,96322.20162448172,1152.239964339175,1657754.0206312144,1755.4865846721775,-15.548800224751977,6.387888620554367e-10,531.0,5.3836322187249,6.446865155380495,0.0010000080928708674
10,11,3053.0,2042.0,621130.6058102052,788.1183966899528,95008.65418862384,648.2916139398417,526121.9516215813,1020.4962635433147,-14.302716056095417,3.686706579812507e-09,532.0,5.4102580931813,7.6929493240370554,0.0010000080928774591
11,12,1766.0,2194.0,556257.9166386223,745.827003046403,94940.20951873956,641.3137340430934,461317.70711988275,983.6367337312463,-14.160000311986014,4.6220484055903336e-09,533.0,5.4151970048977,7.835665068146458,0.001000008092881345
12,13,1908.0,2234.0,2104259.457761055,1450.6065812700188,102333.21604151891,44239.27591924034,2001926.241719536,44263.05223673919,-15.753620181104633,1.1044478479089845e-08,534.0,5.4105655688551,6.242045199027839,0.0010000080929316532
13,14,2932.0,1149.0,1819851.990436176,1349.0188938454933,96512.70346177291,1255.791709358853,1723339.286974403,1843.0585430871554,-15.590926971848171,6.205796825803909e-10,526.0,5.513,6.404738408284301,0.001000008092870856
