,id,xcenter,ycenter,aperture_sum,aperture_sum_err,total_bkg,total_bkg_err,corrected_sum,corrected_sum_err,inst_magnitudes,inst_magnitudes_err,star_id,plx,magnitudes,magnitudes_err
8,9,1937.0,1086.0,340451.5184607308,583.4822347787722,340223.189393987,1819.547357362623,228.3290667437832,1910.8124198852527,-5.896403003899677,0.03665182905390801,107.0,5.217016266969599,21.33731749308462,0.036930428822278184
9,10,1292.0,1102.0,340216.2667187109,583.2806075220604,339860.3833058667,1714.514111166933,355.8834128442104,1811.0148824628257,-6.378269366763591,0.014299028304722135,108.0,5.323592452342799,20.855451130220708,0.014998740295761674
10,11,534.0,1150.0,405635.1348650247,636.8949160214753,339179.0724907177,1779.9086293897258,66456.06237430702,1890.425841716626,-12.056336512693324,4.2804599232017654e-07,112.0,5.3411540643414,15.177383984290973,0.0045276925893531685
11,12,2853.0,1156.0,517640.83924265363,719.4726114652822,346942.5849915094,3137.8486980643593,170698.25425114424,3219.275584753947,-13.08057269890617,1.1048415456069375e-07,114.0,5.4524703630873,14.153147798078127,0.004527692570467542
12,13,3612.0,1234.0,342816.74563138257,585.5055471365637,342424.4488976083,1908.5027998435821,392.2967337742448,1996.2964916911712,-6.484036730623819,0.01297166305175088,130.0,5.9837791003485,20.749683766360477,0.013739142707193166
13,14,2640.0,1467.0,401185.5436311162,633.3920939647627,342728.7718788166,1965.8293990066045,58456.771752299624,2065.3500358766632,-11.917087069938317,6.043993805842482e-07,156.0,5.423246933217801,15.31663342704598,0.004527692609460015
14,15,4016.0,1535.0,343032.70825711964,585.6899420961023,342514.7290740952,1970.2749964376972,517.9791830244358,2055.484436783724,-6.785780765775812,0.007661072640236441,165.0,5.4941773330398,20.447939731208486,0.008898990616886815
15,16,733.0,1585.0,1125294.4193315199,1060.7989544124198,339882.5938628501,1847.5771475473744,785411.8254686698,2130.454350091026,-14.737743589729448,3.4536423492755656e-09,171.0,5.4279258869765,12.49597690725485,0.004527692569120849
16,17,1821.0,1591.0,340899.1140513598,583.865664024792,340501.65554669156,1804.8736010544274,397.4585046682623,1896.9627907289819,-6.4982294857247,0.012008125650553612,173.0,5.538436153919,20.735491011259597,0.012833358159107999
17,18,1385.0,1692.0,1595212.060483498,1263.0170442926571,342495.79403733794,7806.106596880966,1252716.2664461602,7907.623679465425,-15.244631791869871,5.038955925929177e-09,186.0,5.288666627082,11.989088705114426,0.004527692569122336
18,19,2293.0,1803.0,486826.7199617567,697.7296896354355,341182.3463305435,1975.9940930404694,145644.3736312132,2095.56182813335,-12.908234280285736,9.879001575552787e-08,210.0,5.2277047389662,14.325486216698561,0.004527692570197285
19,20,2030.0,1879.0,341953.87640242337,584.7682240548895,340965.3196731929,1936.8835438713372,988.5567292304477,2023.2329916210588,-7.487503991875412,0.002070344918140845,221.0,5.2459994999267,19.746216505108883,0.004978586956208744
20,21,1109.0,1975.0,339886.0427635439,582.9974631143084,339837.44111195276,1808.8177565537355,48.601651591132395,1900.4493464498885,-4.216627569489463,0.804552230240177,234.0,5.0897708439824,23.017092927494836,0.8045649701450115
