,id,xcenter,ycenter,aperture_sum,aperture_sum_err,total_bkg,total_bkg_err,corrected_sum,corrected_sum_err,magnitudes,magnitudes_err,star_id
0,1,2322.0,66.0,386770.4532706634,621.9087168668477,384412.0646941743,1617.2985900746546,2358.3885764891165,1732.75075575584,16.780477154461472,0.07300066474627223,6.0
1,2,747.0,162.0,593741.2130346042,770.5460478987501,382355.6004259928,1607.8183658519295,211385.6126086114,1782.924874890457,11.899326998618529,0.07300000000001101,19.0
2,3,1836.0,351.0,383547.8314040372,619.3123852764398,382978.6459708765,1771.6703095035073,569.1854331606883,1876.7960773970747,18.323881118599843,0.073229500728977,44.0
3,4,2807.0,578.0,384035.4260966993,619.70591907131,383681.5765552519,1626.8877994842312,353.8495414474164,1740.9191073231004,18.839968968004637,0.074312331436262,77.0
4,5,2914.0,600.0,387699.2852774728,622.6550276662335,383948.3021974987,1669.4273739791022,3750.983079974132,1781.7651473942346,16.276652798033847,0.0730001098417179,83.0
5,6,2623.0,919.0,386963.23600727925,622.0636908501041,383372.0953463033,1606.7192962951124,3591.1406609759433,1722.9364853531645,16.323934520131644,0.07300012225190955,134.0
6,7,2316.0,958.0,385487.45979212143,620.876364728941,382990.9008483296,1638.3323591737947,2496.558943791839,1752.0332129828466,16.718661000328844,0.07300054120637932,136.0
7,8,82.0,1082.0,381231.57474460383,617.4395318273181,381060.07952717674,2028.2539215616498,171.49521742708748,2120.1522458996546,19.626385527955854,0.10259474074006598,164.0
8,9,2419.0,1314.0,383575.8097345712,619.3349743179041,383203.18517116865,1621.3679117119802,372.6245634025545,1735.62948682679,18.78383686039134,0.07406249328548584,194.0
9,10,2031.0,1409.0,1070693.4259990589,1034.7431715599607,383298.65468359995,1638.159909475451,687394.7713154589,1937.5916288275464,10.619,0.07300000000000022,203.0
10,11,1259.0,1556.0,2648864.243672086,1627.5331792247175,384160.4485961277,1840.049068007043,2264703.795075958,2456.5514084079136,9.324487041205224,0.0730000000000001,218.0
11,12,3284.0,1627.0,384110.35948648676,619.766375739081,394225.74959882395,60926.61168476451,-10115.39011233719,60929.763841217864,,0.07300242866919052,230.0
12,13,1453.0,1642.0,1435177.160110873,1197.9887981972017,383172.0064510369,1699.8008269863337,1052005.153659836,2079.5432219671225,10.156970892394428,0.07300000000000013,232.0
13,14,773.0,1901.0,381260.9289795697,617.463301726644,381312.4203336468,1635.0652818624342,-51.491354077123106,1747.7698375160987,,0.6632273142249396,264.0
14,15,2121.0,1995.0,382573.1297295527,618.5249625759809,382044.1499001462,1635.514171958867,528.9798294065404,1748.5650505508559,18.403417780316843,0.0732669690257026,279.0
15,16,1880.0,2075.0,382046.11289135175,618.0987885721416,381694.7706918316,1627.7803283741855,351.34219952014973,1741.1820438645466,18.847689771360145,0.07435025626464876,292.0
16,17,1728.0,2316.0,1086942.950545823,1042.5655603195796,382263.5418352169,1563.6851305556258,704679.408710606,1879.375996198005,10.592036607719894,0.0730000000000002,325.0
17,18,3191.0,2514.0,383442.8525309389,619.2276260752706,382787.6531754374,1625.0429251803687,655.199355501507,1739.0248306374422,18.171081906978664,0.07311231322645641,350.0
18,19,509.0,2517.0,381854.8906396795,617.9440840508302,380498.4586273642,1630.5725456511905,1356.4320123153157,1743.7378580637694,17.381020483998366,0.0730061517562,352.0
19,20,952.0,2667.0,549532.3478203097,741.3044919460173,380907.6388823344,1655.2688678561124,168624.7089379753,1813.6833722215679,12.144712528237132,0.07300000000002797,369.0
20,21,3313.0,3089.0,669531.6888540569,818.2491609173718,382941.9685633622,1579.917967710839,286589.7202906947,1779.2336760632456,11.568864039362284,0.07300000000000331,427.0
21,22,3153.0,3213.0,383344.2738625161,619.1480238642664,382648.05946938304,1568.2358794184888,696.2143931330647,1686.0332288986797,18.105158067372322,0.07308282493638572,443.0
22,23,2680.0,3302.0,382970.7894464287,618.8463373489636,382231.4965581258,1625.2769462501763,739.2928883029381,1739.1078003569892,18.039974239653283,0.07306931510718992,455.0
23,24,3213.0,3309.0,479464.9676047146,692.4340893984025,383772.7731105742,2223.626665697772,95692.19449414039,2328.9440775946478,12.759824275096978,0.07300000000044315,458.0
24,25,1918.0,3343.0,381519.77180139197,617.6728673158236,381200.88212059054,1638.891602310945,318.88968080142513,1751.423836523726,18.952914396360683,0.07500422527653096,463.0
25,26,443.0,3368.0,3796586.790564174,1948.4832039264488,383825.47978045733,3233.1570610358203,3412761.3107837164,3774.9028301810977,8.879250774114137,0.0730000000000001,468.0
26,27,3219.0,3376.0,3105444.963205604,1762.2272728134828,385614.96233803657,2137.777910047527,2719830.0008675675,2770.476376678714,9.125661161058016,0.0730000000000001,471.0
27,28,891.0,3528.0,380693.43509191443,617.0035947824069,380546.09738384467,1686.4033285223534,147.33770806976827,1795.7309437735057,19.791230786233815,0.11032538440512078,487.0
28,29,3236.0,3797.0,403103.2680028875,634.904140571468,383259.6433137545,1610.1185176982112,19843.624689132965,1730.7758112330664,14.467963049739891,0.07300000013232598,526.0
29,30,3239.0,3821.0,384478.36516799155,620.0631942947821,383513.321169729,2125.4830896443746,965.0439982625539,2214.0814640123895,17.750647775509734,0.07303870176504705,531.0
30,31,2841.0,1906.0,11322369.511725577,3364.8728752073284,404873.95567976224,10486.692894992397,10917495.556045813,11013.31454831787,7.616708001320532,0.0730000000000001,539.0
31,32,2526.0,1758.0,10164326.16484941,3188.154032842017,401905.9118925854,10368.507042471532,9762420.252956824,10847.592563647871,7.738121812744712,0.0730000000000001,540.0
