# %ECSV 1.0
# ---
# datatype:
# - {name: id, datatype: int32}
# - {name: xcentroid, datatype: float64, format: '%.2f'}
# - {name: ycentroid, datatype: float64, format: '%.2f'}
# - {name: sharpness, datatype: float64, format: '%.2f'}
# - {name: roundness1, datatype: float32, format: '%.2f'}
# - {name: roundness2, datatype: float64, format: '%.2f'}
# - {name: npix, datatype: int32}
# - {name: sky, datatype: float64, format: '%.2f'}
# - {name: peak, datatype: float64, format: '%.2f'}
# - {name: flux, datatype: float64, format: '%.2f'}
# - {name: mag, datatype: float64, format: '%.2f'}
# meta: !!omap
# - {date: '2024-06-06 15:18:02 W. Europe Daylight Time'}
# - version: {Python: 3.11.4, astropy: 6.1.0, bottleneck: 1.3.5, gwcs: 0.21.0, matplotlib: 3.7.1, numpy: 1.24.3, photutils: 1.12.0, scipy: 1.10.1,
#     skimage: 0.20.0, sklearn: 1.3.0}
# schema: astropy-2.0
# FOR TESTING PURPOSES, SMALL DATASET
id x_peak y_peak sharpness roundness1 roundness2 npix sky peak flux mag
0 2842.6184774142735 1901.2737683869589 0.3881369227737483 0.779916 -0.6269974614570855 25 0.0 58415.45703125 1199.4312744140625 -7.697438421510312
1 1522.8663387304682 2150.972145604522 0.4218677626414197 0.3400001 0.5760391491210325 25 0.0 36.5421142578125 1.5539313554763794 -0.47857957510001375
2 3879.329341085198 2182.675160417813 0.2651349815620021 0.10349851 0.5475671941794771 25 0.0 80.10345458984375 2.468057632446289 -0.9808882420913855
3 3094.961182022164 2221.0968742123114 0.28315386604164644 0.13017796 0.29897505630810756 25 0.0 45.34161376953125 1.6729366779327393 -0.5586987571506895
4 2338.289356204766 1999.9351079939572 0.3783192060858788 0.050401606 0.30815728460703296 25 0.0 75.7335205078125 2.6968815326690674 -1.077154673475459
5 3122.669152162401 2069.508859335275 0.4164260017663428 0.0001320135 0.19064337606254717 25 0.0 3321.323974609375 110.36157989501953 -5.10704477262175
6 2053.53037141608 2071.4753766593653 0.35015527445965294 0.16725716 0.23426242333941874 25 0.0 98.57269287109375 3.2443652153015137 -1.2778243410845949
